ID;Authors;Article Title;DOI;DOI Link;Supply/demand CES;CES services type original;Initial variables;Final Variables;Most contributing variable;Models used;Best Model;Presence/Abundance model;Original pixel size;Pixel size resampled;Temporality;Social media source data;Type of social media data;Spatial cover;Protect area;Country;Area name;Ecosystem type 1;Ecosystem type 2;Ecosystem type 3;Evaluate changes over time;Excluir;Metrics;Revisor;Order;Variables Standardized;Type;Variables Originales;Level3;Level2;Level1;CES;IPBES;CES services type original;Metrics values;Metrics threshold
23;"Fox, N; Graham, LJ; Eigenbrod, F; Bullock, JM; Parks, KE";Geodiversity Supports Cultural Ecosystem Services: an Assessment Using Social Media;10.1007/s12371-022-00665-0;"http://dx.doi.org/10.1007/s12371-022-00665-0"",""http://dx.doi.org/10.1007/s12371-022-00665-0";Supply;Recreation;distance from green spaces access;distance from green spaces access;distance from green spaces access;"Generalized Linear Model;Generalized Additive Model;Generalized Boosting Model;Classification Tree Analysis;Artificial Neural Network;Surface Range Envelop;Flexible Discriminant Analysis;Multiple Adaptive Regression Splines;Random Forest;MaxEnt";Random Forest;Presence;Not specified ;10 km2;2010-2021;Flickr;"Photos;Geolocation";National;partially;United Kingdom;Wales;Temperate deciduous forest;;;no;no;"TSS (True Skill Statistic);AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Kappa";Akram;946;green spaces access;Distance;distance from green spaces access;Green and blue spaces;Green and blue spaces;Anthropic elements;Recreation;Physical and psychological experiences;Recreation;"TSS (True Skill Statistic)=0.55-0.75;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8-0.98;Kappa=0.5-0.66";"TSS (True Skill Statistic)=0.6;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8;Kappa=0.6"
23;"Fox, N; Graham, LJ; Eigenbrod, F; Bullock, JM; Parks, KE";Geodiversity Supports Cultural Ecosystem Services: an Assessment Using Social Media;10.1007/s12371-022-00665-0;"http://dx.doi.org/10.1007/s12371-022-00665-0"",""http://dx.doi.org/10.1007/s12371-022-00665-0";Supply;Recreation;count of lakes;count of lakes;;"Generalized Linear Model;Generalized Additive Model;Generalized Boosting Model;Classification Tree Analysis;Artificial Neural Network;Surface Range Envelop;Flexible Discriminant Analysis;Multiple Adaptive Regression Splines;Random Forest;MaxEnt";Random Forest;Presence;Not specified ;10 km2;2010-2021;Flickr;"Photos;Geolocation";National;partially;United Kingdom;Wales;Temperate deciduous forest;;;no;no;"TSS (True Skill Statistic);AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Kappa";Akram;947;lakes;Count;count of lakes;Water;Natural Environment;Natural elements;Recreation;Physical and psychological experiences;Recreation;"TSS (True Skill Statistic)=0.55-0.75;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8-0.98;Kappa=0.5-0.67";"TSS (True Skill Statistic)=0.6;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8;Kappa=0.6"
23;"Fox, N; Graham, LJ; Eigenbrod, F; Bullock, JM; Parks, KE";Geodiversity Supports Cultural Ecosystem Services: an Assessment Using Social Media;10.1007/s12371-022-00665-0;"http://dx.doi.org/10.1007/s12371-022-00665-0"",""http://dx.doi.org/10.1007/s12371-022-00665-0";Supply;Recreation;count of landscape types;count of landscape types;;"Generalized Linear Model;Generalized Additive Model;Generalized Boosting Model;Classification Tree Analysis;Artificial Neural Network;Surface Range Envelop;Flexible Discriminant Analysis;Multiple Adaptive Regression Splines;Random Forest;MaxEnt";Random Forest;Presence;Not specified ;10 km2;2010-2021;Flickr;"Photos;Geolocation";National;partially;United Kingdom;Wales;Temperate deciduous forest;;;no;no;"TSS (True Skill Statistic);AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Kappa";Akram;948;LULC;Count;count of landscape types;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Recreation;Physical and psychological experiences;Recreation;"TSS (True Skill Statistic)=0.55-0.75;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8-0.98;Kappa=0.5-0.68";"TSS (True Skill Statistic)=0.6;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8;Kappa=0.6"
23;"Fox, N; Graham, LJ; Eigenbrod, F; Bullock, JM; Parks, KE";Geodiversity Supports Cultural Ecosystem Services: an Assessment Using Social Media;10.1007/s12371-022-00665-0;"http://dx.doi.org/10.1007/s12371-022-00665-0"",""http://dx.doi.org/10.1007/s12371-022-00665-0";Supply;Recreation;area of natural or semi-natural vegetation;area of natural or semi-natural vegetation;;"Generalized Linear Model;Generalized Additive Model;Generalized Boosting Model;Classification Tree Analysis;Artificial Neural Network;Surface Range Envelop;Flexible Discriminant Analysis;Multiple Adaptive Regression Splines;Random Forest;MaxEnt";Random Forest;Presence;Not specified ;10 km2;2010-2021;Flickr;"Photos;Geolocation";National;partially;United Kingdom;Wales;Temperate deciduous forest;;;no;no;"TSS (True Skill Statistic);AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Kappa";Akram;941;natural or semi-natural vegetation;Area;area of natural or semi-natural vegetation;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Recreation;Physical and psychological experiences;Recreation;"TSS (True Skill Statistic)=0.55-0.75;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8-0.98;Kappa=0.5-0.69";"TSS (True Skill Statistic)=0.6;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8;Kappa=0.6"
23;"Fox, N; Graham, LJ; Eigenbrod, F; Bullock, JM; Parks, KE";Geodiversity Supports Cultural Ecosystem Services: an Assessment Using Social Media;10.1007/s12371-022-00665-0;"http://dx.doi.org/10.1007/s12371-022-00665-0"",""http://dx.doi.org/10.1007/s12371-022-00665-0";Supply;Recreation;distance to protected area;distance to protected area;;"Generalized Linear Model;Generalized Additive Model;Generalized Boosting Model;Classification Tree Analysis;Artificial Neural Network;Surface Range Envelop;Flexible Discriminant Analysis;Multiple Adaptive Regression Splines;Random Forest;MaxEnt";Random Forest;Presence;Not specified ;10 km2;2010-2021;Flickr;"Photos;Geolocation";National;partially;United Kingdom;Wales;Temperate deciduous forest;;;no;no;"TSS (True Skill Statistic);AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Kappa";Akram;950;protected area;Distance;distance to protected area;Protected Areas;Protected Areas;Land management;Recreation;Physical and psychological experiences;Recreation;"TSS (True Skill Statistic)=0.55-0.75;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8-0.98;Kappa=0.5-0.70";"TSS (True Skill Statistic)=0.6;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8;Kappa=0.6"
23;"Fox, N; Graham, LJ; Eigenbrod, F; Bullock, JM; Parks, KE";Geodiversity Supports Cultural Ecosystem Services: an Assessment Using Social Media;10.1007/s12371-022-00665-0;"http://dx.doi.org/10.1007/s12371-022-00665-0"",""http://dx.doi.org/10.1007/s12371-022-00665-0";Supply;Recreation;count of rivers;count of rivers;;"Generalized Linear Model;Generalized Additive Model;Generalized Boosting Model;Classification Tree Analysis;Artificial Neural Network;Surface Range Envelop;Flexible Discriminant Analysis;Multiple Adaptive Regression Splines;Random Forest;MaxEnt";Random Forest;Presence;Not specified ;10 km2;2010-2021;Flickr;"Photos;Geolocation";National;partially;United Kingdom;Wales;Temperate deciduous forest;;;no;no;"TSS (True Skill Statistic);AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Kappa";Akram;951;rivers;Count;count of rivers;Water;Natural Environment;Natural elements;Recreation;Physical and psychological experiences;Recreation;"TSS (True Skill Statistic)=0.55-0.75;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8-0.98;Kappa=0.5-0.71";"TSS (True Skill Statistic)=0.6;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8;Kappa=0.6"
23;"Fox, N; Graham, LJ; Eigenbrod, F; Bullock, JM; Parks, KE";Geodiversity Supports Cultural Ecosystem Services: an Assessment Using Social Media;10.1007/s12371-022-00665-0;"http://dx.doi.org/10.1007/s12371-022-00665-0"",""http://dx.doi.org/10.1007/s12371-022-00665-0";Supply;Recreation;distance from roads;distance from roads;distance from roads;"Generalized Linear Model;Generalized Additive Model;Generalized Boosting Model;Classification Tree Analysis;Artificial Neural Network;Surface Range Envelop;Flexible Discriminant Analysis;Multiple Adaptive Regression Splines;Random Forest;MaxEnt";Random Forest;Presence;Not specified ;10 km2;2010-2021;Flickr;"Photos;Geolocation";National;partially;United Kingdom;Wales;Temperate deciduous forest;;;no;no;"TSS (True Skill Statistic);AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Kappa";Akram;952;roads;Distance;distance from roads;Roads and Paths;Accessibility;Anthropic elements;Recreation;Physical and psychological experiences;Recreation;"TSS (True Skill Statistic)=0.55-0.75;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8-0.98;Kappa=0.5-0.72";"TSS (True Skill Statistic)=0.6;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8;Kappa=0.6"
23;"Fox, N; Graham, LJ; Eigenbrod, F; Bullock, JM; Parks, KE";Geodiversity Supports Cultural Ecosystem Services: an Assessment Using Social Media;10.1007/s12371-022-00665-0;"http://dx.doi.org/10.1007/s12371-022-00665-0"",""http://dx.doi.org/10.1007/s12371-022-00665-0";Supply;Recreation;count of scheduled monuments;count of scheduled monuments;;"Generalized Linear Model;Generalized Additive Model;Generalized Boosting Model;Classification Tree Analysis;Artificial Neural Network;Surface Range Envelop;Flexible Discriminant Analysis;Multiple Adaptive Regression Splines;Random Forest;MaxEnt";Random Forest;Presence;Not specified ;10 km2;2010-2021;Flickr;"Photos;Geolocation";National;partially;United Kingdom;Wales;Temperate deciduous forest;;;no;no;"TSS (True Skill Statistic);AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Kappa";Akram;949;scheduled monuments;Count;count of scheduled monuments;Historical Buildings and Structures;Cultural and Historical Heritage;Anthropic elements;Recreation;Physical and psychological experiences;Recreation;"TSS (True Skill Statistic)=0.55-0.75;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8-0.98;Kappa=0.5-0.73";"TSS (True Skill Statistic)=0.6;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8;Kappa=0.6"
23;"Fox, N; Graham, LJ; Eigenbrod, F; Bullock, JM; Parks, KE";Geodiversity Supports Cultural Ecosystem Services: an Assessment Using Social Media;10.1007/s12371-022-00665-0;"http://dx.doi.org/10.1007/s12371-022-00665-0"",""http://dx.doi.org/10.1007/s12371-022-00665-0";Supply;Recreation;slope range;slope range;slope range;"Generalized Linear Model;Generalized Additive Model;Generalized Boosting Model;Classification Tree Analysis;Artificial Neural Network;Surface Range Envelop;Flexible Discriminant Analysis;Multiple Adaptive Regression Splines;Random Forest;MaxEnt";Random Forest;Presence;Not specified ;10 km2;2010-2021;Flickr;"Photos;Geolocation";National;partially;United Kingdom;Wales;Temperate deciduous forest;;;no;no;"TSS (True Skill Statistic);AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Kappa";Akram;953;slope;Range;slope range;Topographical Variables;Natural Environment;Natural elements;Recreation;Physical and psychological experiences;Recreation;"TSS (True Skill Statistic)=0.55-0.75;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8-0.98;Kappa=0.5-0.74";"TSS (True Skill Statistic)=0.6;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8;Kappa=0.6"
23;"Fox, N; Graham, LJ; Eigenbrod, F; Bullock, JM; Parks, KE";Geodiversity Supports Cultural Ecosystem Services: an Assessment Using Social Media;10.1007/s12371-022-00665-0;"http://dx.doi.org/10.1007/s12371-022-00665-0"",""http://dx.doi.org/10.1007/s12371-022-00665-0";Supply;Recreation;count of soil types;count of soil types;;"Generalized Linear Model;Generalized Additive Model;Generalized Boosting Model;Classification Tree Analysis;Artificial Neural Network;Surface Range Envelop;Flexible Discriminant Analysis;Multiple Adaptive Regression Splines;Random Forest;MaxEnt";Random Forest;Presence;Not specified ;10 km2;2010-2021;Flickr;"Photos;Geolocation";National;partially;United Kingdom;Wales;Temperate deciduous forest;;;no;no;"TSS (True Skill Statistic);AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Kappa";Akram;954;soil types;Count;count of soil types;Soil characteristics;Natural Environment;Natural elements;Recreation;Physical and psychological experiences;Recreation;"TSS (True Skill Statistic)=0.55-0.75;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8-0.98;Kappa=0.5-0.75";"TSS (True Skill Statistic)=0.6;AUC-ROC (Area Under the Receiver Operating Characteristic Curve)=0.8;Kappa=0.6"
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;area of the park;area of the park;area of the park;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1257;park squares;Area;area of the park;Green and blue spaces;Green and blue spaces;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.42;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;green space area grass/shrub and/or tree canopy;green space area grass/shrub and/or tree canopy;green space area grass/shrub and/or tree canopy;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1258;green areas;Percentage;green space area grass/shrub and/or tree canopy;Green and blue spaces;Green and blue spaces;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.43;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;green space area tree canopy;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1259;green areas;Percentage;green space area tree canopy;Green and blue spaces;Green and blue spaces;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.44;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;impervious surfaces;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1260;impervious surfaces;Area;impervious surfaces;Public infrastructures;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.45;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;area water;area water;area water;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1261;water bodies;Percentage;area water;Water;Natural Environment;Natural elements;Recreation;Physical and psychological experiences;;0.12-0.46;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;water bodies;water bodies;water bodies;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1262;water bodies;Count;water bodies;Water;Natural Environment;Natural elements;Recreation;Physical and psychological experiences;;0.12-0.47;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;distance to water bodies;distance to water bodies;distance to water bodies;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1263;water bodies;Distance;distance to water bodies;Water;Natural Environment;Natural elements;Recreation;Physical and psychological experiences;;0.12-0.48;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;beaches;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1264;beaches;Presence;beaches;Coastal and Marine Places;Natural Environment;Natural elements;Recreation;Physical and psychological experiences;;0.12-0.49;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;hard courts: tennis, basketball, handball and netball;hard courts: tennis, basketball, handball and netball;hard courts: tennis, basketball, handball and netball;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1265;courts;Count;hard courts: tennis, basketball, handball and netball;Public infrastructures;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.50;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;soft courts: soccer, baseball, softball, cricket, football, rugby;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1266;courts;Count;soft courts: soccer, baseball, softball, cricket, football, rugby;Public infrastructures;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.51;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;all courts: soft courts and hard courts;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1267;courts;Count;all courts: soft courts and hard courts;Public infrastructures;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.52;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;wifi hotspots;wifi hotspots;wifi hotspots;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1268;wifi;Presence;wifi hotspots;Public infrastructures;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.53;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;play area;play area;play area;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1269;play area;Area;play area;Recreational or tourism infrastructures;Recreational Opportunities;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.54;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;play area;play area;play area;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1270;play area;Percentage;play area;Recreational or tourism infrastructures;Recreational Opportunities;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.55;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;park type;park type;park type;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1271;park type;Categorical;park type;Protected Areas;Protected Areas;Land management;Recreation;Physical and psychological experiences;;0.12-0.56;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;density population ;density population ;density population ;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1272;population;Density;density population ;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.57;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;race;race;race;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1273;race;Categorical;race;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.58;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;ethnicity;ethnicity;ethnicity;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1274;ethnicity;Percentage;ethnicity;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.59;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;poverty;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1275;poverty;Percentage;poverty;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.60;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;income;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1276;income;Median;income;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.61;
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;vacancy;vacancy;vacancy;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);Carlos;1277;vacancy;Percentage;vacancy;Socio-Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences;;0.12-0.62;
